ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,Crédito_1,Crédito_2,Crédito_3,Crédito_4,Monto solicitado,Días de Mora,Monto Deuda Promedio,Número de meses inactivo,numero de cuotas,Aval,PAGA
3178,F       ,6740000,37,TEC     ,SOL     ,20,326,PUNTA ARENAS    ,0,700000,0,0,108,4,0,1,17,NO,
3179,F       ,5000000,30,TEC     ,SOL     ,125,92,SANTIAGO        ,0,974962,0,0,0,66,193,0,17,NO,
3180,M       ,5830000,42,UNV     ,CAS     ,155,86,SANTIAGO        ,0,1250000,0,761318,5525,0,2624,2,20,NO,
3181,F       ,500000,32,UNV     ,CAS     ,130,98,SANTIAGO        ,0,16276,0,249654,718,0,254,2,13,SI,
3182,F       ,63900,42,MED     ,SEP     ,74,272,VALDIVIA        ,4502481,650000,0,0,5402,0,922,1,6,SI,
3183,F       ,490000,37,MED     ,SOL     ,90,105,SANTIAGO        ,0,350000,0,95140,0,0,61,0,17,NO,
3184,F       ,1500000,54,TEC     ,CAS     ,27,226,CONCEPCION      ,0,2000000,0,237501,1988,30,29741,1,55,NO,
3185,F       ,448000,55,MED     ,CAS     ,27,226,CONCEPCION      ,0,30399,0,300000,225,0,614,1,16,NO,
3186,F       ,81600,60,MED     ,VIU     ,86,50,SAN ESTEBAN     ,669064,0,0,0,758,0,1211,1,15,SI,
3187,M       ,600000,46,MED     ,CAS     ,10,131,RANCAGUA        ,0,0,0,0,2,30,0,1,24,NO,
3188,M       ,1240000,47,UNV     ,SOL     ,21,103,SANTIAGO        ,697406,542864,0,500000,4975,0,510,3,13,SI,
3189,M       ,650000,52,UNV     ,SOL     ,28,91,SANTIAGO        ,0,54158,0,377586,696,5,477,2,20,NO,
3190,M       ,485000,46,MED     ,CAS     ,138,1,ARICA           ,0,109234,0,157213,748,0,15,3,12,NO,
3191,F       ,46100,48,TEC     ,SOL     ,93,88,SANTIAGO        ,0,500000,0,2000000,710,0,2035,1,63,SI,
3192,F       ,1300000,55,MED     ,CAS     ,90,103,SANTIAGO        ,0,500000,0,0,48,13,63,1,60,NO,
3193,M       ,2500000,53,MED     ,CAS     ,27,226,CONCEPCION      ,0,6810165,0,4489464,8213,53,7108,2,68,NO,
3194,M       ,745000,38,UNV     ,CAS     ,67,193,CHILLAN         ,0,288192,0,2711,5,3,408,1,35,NO,
3195,M       ,60500,55,UNV     ,CAS     ,59,89,SANTIAGO        ,0,11642,0,221823,610,0,230,1,39,SI,
3196,M       ,787000,47,UNV     ,SOL     ,138,1,ARICA           ,0,479807,0,0,1692,0,0,2,23,NO,
3197,F       ,86000,45,MED     ,SOL     ,51,88,SANTIAGO        ,0,1745545,0,0,229,32,90,1,80,SI,
3198,M       ,65000,44,UNV     ,CAS     ,61,90,SANTIAGO        ,0,900000,0,1485470,7756,0,5882,2,73,NO,
3199,M       ,1560000,52,MED     ,CAS     ,27,226,CONCEPCION      ,3059772,382440,0,370308,3278,27,17768,2,60,NO,
3200,M       ,1300000,30,UNV     ,CAS     ,90,90,SANTIAGO        ,0,29395,0,727505,3336,0,8306,3,32,NO,
3201,M       ,450000,50,UNV     ,SOL     ,118,95,SANTIAGO        ,0,12392,0,350000,344,0,348,2,15,NO,
3202,M       ,600000,51,UNV     ,SOL     ,90,97,SANTIAGO        ,0,285070,0,130936,0,0,16308,1,22,NO,
3203,F       ,750000,24,UNV     ,SOL     ,31,119,SANTIAGO        ,0,800000,0,6046,0,0,6,1,30,SI,
3204,M       ,55000,48,UNV     ,CAS     ,55,90,SANTIAGO        ,0,476416,0,252207,119,0,3,1,38,NO,
3205,M       ,77300,46,UNV     ,CAS     ,90,100,SANTIAGO        ,0,1296307,0,1401772,138,0,0,2,46,NO,
3206,F       ,500000,29,UNV     ,CAS     ,105,63,HIJUELAS        ,0,0,0,0,22,0,0,1,20,NO,
3207,M       ,64400,47,UNV     ,CAS     ,55,90,SANTIAGO        ,0,25471,0,0,1144,0,15179,2,49,SI,
3208,F       ,750000,40,MED     ,SEP     ,60,291,PUERTO MONTT    ,0,1000000,0,0,0,0,160,0,28,NO,
3209,F       ,50000,58,TEC     ,SOL     ,51,86,SANTIAGO        ,0,6604,0,489680,436,0,498,1,46,SI,
3210,F       ,50500,45,MED     ,SOL     ,19,115,SANTIAGO        ,0,-4526,0,389450,2033,22,886,1,8,SI,
3211,M       ,9500000,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,300000,0,0,4202,0,0,2,29,NO,
3212,M       ,700000,55,MED     ,CAS     ,27,226,CONCEPCION      ,0,11792,0,1766685,475,17,13165,1,24,NO,
3213,M       ,470000,35,TEC     ,CAS     ,15,66,VALPARAISO      ,0,250000,4656889,0,0,0,4796,0,17,SI,
3214,M       ,660000,37,UNV     ,SOL     ,27,226,CONCEPCION      ,0,43216,0,300000,848,20,919,2,18,NO,
3215,F       ,950000,49,UNV     ,CAS     ,83,85,SANTIAGO        ,0,317556,0,259819,307,28,239,1,45,NO,
3216,M       ,650000,26,MED     ,SOL     ,27,226,CONCEPCION      ,1502045,0,0,0,1573,0,0,1,11,NO,
3217,F       ,900000,21,UNV     ,SOL     ,38,85,SANTIAGO        ,1808407,0,0,0,1899,0,0,1,27,NO,
3218,F       ,50000,48,        ,SOL     ,34,31,COQUIMBO        ,1182863,300000,0,0,1276,1,1014,1,24,SI,
3219,M       ,1400000,48,UNV     ,CAS     ,138,1,ARICA           ,0,800000,0,880556,0,15,520,1,62,NO,
3220,M       ,530000,39,TEC     ,CAS     ,125,89,SANTIAGO        ,0,1024000,0,224297,238,0,226,2,11,NO,
3221,M       ,485000,31,UNV     ,SOL     ,129,101,SANTIAGO        ,0,102773,0,289920,199,0,327,1,18,NO,
3222,M       ,800000,43,UNV     ,CAS     ,138,1,ARICA           ,0,350000,0,0,32,0,16,2,37,NO,
3223,M       ,650000,28,TEC     ,SOL     ,37,98,SANTIAGO        ,0,419611,0,0,1241,0,0,2,14,NO,
3224,M       ,450000,24,UNV     ,CAS     ,90,128,PENAFLOR        ,0,35557,0,199967,209,0,203,1,16,NO,
3225,F       ,60000,43,TEC     ,SOL     ,90,90,SANTIAGO        ,0,799298,0,0,0,0,55964,0,80,SI,
3226,M       ,9000000,42,UNV     ,CAS     ,55,90,SANTIAGO        ,2657631,0,0,1500000,10599,0,2633,3,15,NO,
3227,M       ,500000,30,MED     ,CAS     ,27,226,CONCEPCION      ,0,367595,0,300000,396,0,307,2,17,NO,
3228,F       ,577000,50,TEC     ,CAS     ,122,99,SANTIAGO        ,0,290060,0,0,959,0,0,1,14,NO,
3229,F       ,468000,31,UNV     ,SOL     ,47,66,VALPARAISO      ,0,68025,0,291597,86,0,127,1,18,SI,
3230,M       ,70000,42,UNV     ,CAS     ,130,111,SANTIAGO        ,0,31692,0,236595,281,0,244,1,22,NO,
3231,M       ,64000,50,MED     ,CAS     ,55,90,SANTIAGO        ,0,648920,0,115463,273,0,73,1,17,NO,
3232,F       ,596000,61,MED     ,CAS     ,55,91,SANTIAGO        ,1282206,79037,0,0,1880,1,0,3,6,NO,
3233,F       ,1100000,53,UNV     ,CAS     ,12,16,ANTOFAGASTA     ,0,1119107,0,569852,226,0,805,1,44,NO,
3234,M       ,740000,47,UNV     ,CAS     ,122,97,SANTIAGO        ,0,732502,0,309907,1203,8,1188,2,18,NO,
3235,M       ,700000,49,UNV     ,SOL     ,138,1,ARICA           ,0,11792,0,1766685,475,17,13165,1,24,NO,
3236,M       ,480000,39,TEC     ,CAS     ,61,284,OSORNO          ,0,0,0,0,9,0,103,1,20,NO,
3237,M       ,1200000,52,MED     ,CAS     ,27,226,CONCEPCION      ,0,300000,0,667229,0,0,2762,1,57,SI,
3238,M       ,750000,55,MED     ,CAS     ,30,91,SANTIAGO        ,771414,267978,0,247587,1455,24,308,1,23,NO,
3239,F       ,80000,45,TEC     ,SOL     ,63,300,CASTRO          ,0,212483,0,0,181,0,0,1,22,SI,
3240,M       ,4890000,43,MED     ,CAS     ,55,90,SANTIAGO        ,0,14503,0,1032495,571,32,1357,1,56,NO,
3241,F       ,550000,42,MED     ,CAS     ,138,1,ARICA           ,0,611706,0,59527,0,2,481,1,16,NO,
3242,F       ,530000,42,MED     ,CAS     ,82,105,SANTIAGO        ,0,26247,0,250000,242,2,255,1,19,NO,
3243,M       ,1971000,42,MED     ,VIU     ,52,226,CONCEPCION      ,0,0,0,1379843,0,15,57651,0,80,NO,
3244,F       ,1200000,41,UNV     ,SOL     ,130,90,SANTIAGO        ,0,896146,0,161904,35,0,255,1,52,NO,
3245,M       ,456000,30,TEC     ,SOL     ,56,131,RANCAGUA        ,0,243761,0,0,964,11,70,2,9,NO,
3246,F       ,5050000,35,TEC     ,VIU     ,90,291,PUERTO MONTT    ,0,0,19444552,0,0,0,20002,0,24,SI,
3247,F       ,800000,41,MED     ,CAS     ,102,90,SANTIAGO        ,0,827187,0,1000000,472,0,1018,1,32,SI,
3248,M       ,600000,35,UNV     ,CAS     ,96,131,RANCAGUA        ,0,185398,0,251048,444,0,25,1,20,SI,
3249,M       ,700000,48,UNV     ,CAS     ,74,272,VALDIVIA        ,0,227199,0,1000000,90,0,1021,1,26,NO,
3250,M       ,2027000,49,TEC     ,CAS     ,20,49,LOS ANDES       ,0,278114,0,537791,205,0,24259,2,80,NO,
3251,M       ,1500000,47,UNV     ,SOL     ,84,88,SANTIAGO        ,0,550000,0,268201,0,6,2,1,70,NO,
3252,M       ,633000,50,TEC     ,SOL     ,138,1,ARICA           ,0,890000,0,589326,1380,0,12,2,12,NO,
3253,M       ,800000,50,TEC     ,SOL     ,138,1,ARICA           ,570630,450000,0,0,615,0,25457,1,30,SI,
3254,M       ,601000,52,UNV     ,CAS     ,27,226,CONCEPCION      ,0,90909,0,234949,591,0,303,1,19,SI,
3255,M       ,1743000,48,UNV     ,CAS     ,90,80,SANTIAGO        ,0,1657230,0,0,6766,37,2155,2,37,SI,
3256,M       ,5000000,44,UNV     ,CAS     ,93,93,SANTIAGO        ,0,579325,0,718693,1785,0,794,2,33,NO,
3257,M       ,500000,50,UNV     ,SOL     ,138,1,ARICA           ,0,123885,0,250000,0,0,68,1,19,NO,
3258,M       ,4480000,41,UNV     ,CAS     ,55,90,SANTIAGO        ,0,1000000,0,1018319,1483,0,2650,1,36,NO,
3259,M       ,55900,41,MED     ,CAS     ,55,90,SANTIAGO        ,0,300000,0,1078835,0,0,7038,1,72,SI,
3260,F       ,800000,27,UNV     ,CAS     ,125,89,SANTIAGO        ,0,0,0,117908,0,0,145,0,40,NO,
3261,F       ,597000,28,TEC     ,SOL     ,44,173,TALCA           ,0,5138,0,298320,1230,0,814,3,12,NO,
3262,M       ,50000,50,MED     ,CAS     ,85,88,SANTIAGO        ,1706934,1000000,0,0,1933,0,0,2,80,NO,
3263,M       ,750000,52,        ,CAS     ,61,90,SANTIAGO        ,1298347,0,0,670028,1389,0,481,2,24,NO,
3264,M       ,922000,41,MED     ,SEP     ,27,226,CONCEPCION      ,370247,758424,0,619198,750,3,662,2,35,NO,
3265,F       ,4420000,28,BAS     ,SOL     ,68,226,CONCEPCION      ,0,0,0,0,1,2,2586,1,20,NO,
3266,M       ,1400000,42,MED     ,CAS     ,138,1,ARICA           ,3105337,650000,0,0,4883,0,516,2,22,SI,
3267,F       ,800000,50,TEC     ,SOL     ,79,148,SAN FERNANDO    ,931424,453278,0,0,1165,0,45,1,27,NO,
3268,M       ,720000,49,MED     ,CAS     ,83,93,SANTIAGO        ,0,256824,0,800000,2130,0,3714,2,8,NO,
3269,F       ,781000,27,        ,SOL     ,56,131,RANCAGUA        ,950088,600000,0,0,1187,0,0,1,24,NO,
3270,M       ,78200,47,UNV     ,CAS     ,55,90,SANTIAGO        ,0,304507,0,500000,206,0,8133,1,61,NO,
3271,M       ,700000,40,TEC     ,CAS     ,138,1,ARICA           ,0,163850,0,2311278,1240,0,3763,1,16,NO,
3272,M       ,823000,49,UNV     ,CAS     ,138,1,ARICA           ,0,800000,0,122244,0,0,223,1,34,SI,
3273,F       ,1340000,52,TEC     ,CAS     ,100,85,SANTIAGO        ,2976240,0,0,0,3383,0,24420,2,34,NO,
3274,M       ,450000,39,TEC     ,CAS     ,22,5,IQUIQUE         ,0,361735,0,0,10,2,0,2,15,NO,
3275,M       ,879000,53,MED     ,VIU     ,122,89,SANTIAGO        ,0,25359,0,1500000,2337,34,2616,2,21,NO,
3276,F       ,720000,51,TEC     ,SEP     ,69,53,SAN FELIPE      ,0,300000,0,0,1006,0,0,1,19,NO,
3277,F       ,4450000,33,TEC     ,VIU     ,90,91,SANTIAGO        ,0,750000,0,0,0,14,2,0,16,NO,
3278,M       ,782000,47,UNV     ,CAS     ,138,1,ARICA           ,0,0,0,0,3125,1,16,3,8,NO,
3279,F       ,4440000,38,TEC     ,VIU     ,40,67,VINA DEL MAR    ,0,1231840,0,1588904,0,44,0,0,16,SI,
3280,M       ,680000,29,UNV     ,CAS     ,153,298,LLANQUIHUE      ,0,1150000,0,235251,0,0,269,0,16,NO,
3281,M       ,4500000,43,MED     ,CAS     ,55,90,SANTIAGO        ,0,70152,0,2470115,629,0,2499,1,21,NO,
3282,M       ,458000,30,TEC     ,SOL     ,122,98,SANTIAGO        ,0,277060,0,249353,486,10,255,1,14,NO,
3283,M       ,1015000,50,UNV     ,SOL     ,90,93,SANTIAGO        ,0,800000,0,351516,1202,0,510,3,39,NO,
3284,M       ,485000,31,UNV     ,CAS     ,129,101,SANTIAGO        ,0,102773,0,289920,199,0,327,1,18,NO,
3285,F       ,80000,48,TEC     ,SOL     ,11,11,TOCOPILLA       ,0,0,0,509549,1826,0,3169,1,80,SI,
3286,M       ,450000,33,UNV     ,CAS     ,94,67,VINA DEL MAR    ,0,105513,0,218984,207,0,173,1,16,NO,
3287,F       ,490000,28,TEC     ,CAS     ,27,226,CONCEPCION      ,0,154670,0,440810,951,0,1594,2,11,NO,
3288,M       ,66000,50,MED     ,VIU     ,55,90,SANTIAGO        ,0,72338,0,500000,253,0,401,1,44,NO,
3289,F       ,74000,50,TEC     ,SOL     ,40,90,SANTIAGO        ,0,62090,0,800000,1249,0,3209,1,42,SI,
3290,M       ,8280000,44,UNV     ,CAS     ,55,90,SANTIAGO        ,870924,136067,0,10174,1176,0,0,2,9,NO,
3291,M       ,7810000,42,UNV     ,CAS     ,90,89,SANTIAGO        ,249067,647043,0,472459,2895,4,773,3,18,SI,
3292,F       ,4630000,32,TEC     ,SOL     ,93,85,SANTIAGO        ,0,577500,0,0,342,34,2,1,39,NO,
3293,F       ,2200000,38,UNV     ,CAS     ,21,502,CHUQUICAMATA    ,0,1320870,0,0,47,0,0,1,80,NO,
3294,F       ,1067000,55,MED     ,CAS     ,55,91,SANTIAGO        ,0,550000,0,500000,3769,14,1916,1,16,NO,
3295,M       ,470000,35,UNV     ,CAS     ,15,66,VALPARAISO      ,0,250000,4656889,0,0,0,4796,0,17,SI,
3296,M       ,500000,50,TEC     ,SOL     ,138,1,ARICA           ,579956,4629,0,300000,946,0,1424,1,11,NO,
3297,M       ,1704000,32,UNV     ,SOL     ,90,88,SANTIAGO        ,0,1250000,0,751553,3872,50,1942,3,64,NO,
3298,M       ,510000,48,UNV     ,CAS     ,149,105,SANTIAGO        ,0,343899,0,0,6,0,0,1,17,NO,
3299,F       ,9000000,38,TEC     ,SOL     ,84,80,SANTIAGO        ,0,0,0,0,0,33,0,0,26,NO,
3300,F       ,661000,24,UNV     ,SOL     ,31,119,SANTIAGO        ,1443467,0,0,0,1509,0,88,1,12,NO,
3301,M       ,800000,52,UNV     ,SOL     ,48,87,SANTIAGO        ,0,800000,0,0,460,0,0,1,32,NO,
3302,F       ,1300000,50,UNV     ,SOL     ,85,93,SANTIAGO        ,0,187156,0,0,418,10,0,3,61,NO,
3303,M       ,1316000,37,TEC     ,CAS     ,82,115,SANTIAGO        ,0,650000,0,0,732,0,0,1,59,NO,
3304,F       ,460000,31,UNV     ,CAS     ,84,88,SANTIAGO        ,0,249943,0,0,130,0,39,1,16,NO,
3305,M       ,74700,45,MED     ,CAS     ,120,85,SANTIAGO        ,0,304160,0,51881,1147,0,0,3,13,NO,
3306,M       ,80000,41,UNV     ,CAS     ,28,98,SANTIAGO        ,0,-30524,0,0,,0,27,1,24,NO,
3307,M       ,670000,35,TEC     ,SOL     ,29,90,SANTIAGO        ,385974,406014,0,0,514,0,0,1,19,NO,
3308,F       ,9600000,34,TEC     ,SOL     ,43,70,QUILPUE         ,0,800000,0,697750,2178,0,2329,1,80,NO,
3309,M       ,435000,32,UNV     ,CAS     ,27,226,CONCEPCION      ,0,250000,0,0,684,0,0,1,11,NO,
3310,F       ,850000,34,TEC     ,SOL     ,83,89,SANTIAGO        ,0,790463,0,1003837,378,0,834,1,35,SI,
3311,M       ,700000,48,UNV     ,CAS     ,138,1,ARICA           ,47222,491393,0,612446,269,0,280,1,23,NO,
3312,M       ,1300000,39,MED     ,CAS     ,100,94,SANTIAGO        ,718928,165259,0,98499,2236,0,100,2,43,NO,
3313,F       ,60300,43,TEC     ,SOL     ,48,86,SANTIAGO        ,0,199994,0,154804,5,0,158,1,17,SI,
3314,F       ,533000,33,TEC     ,CAS     ,60,291,PUERTO MONTT    ,0,300000,0,0,1291,0,1022,1,9,NO,
3315,M       ,2118000,46,MED     ,CAS     ,80,96,SANTIAGO        ,1858368,1908900,0,301236,2288,6,0,1,80,SI,
3316,M       ,535000,45,UNV     ,CAS     ,31,119,SANTIAGO        ,0,0,0,0,1023,13,0,1,12,NO,
3317,M       ,837000,44,MED     ,CAS     ,31,119,SANTIAGO        ,2286842,35041,0,853085,2861,0,861,1,14,SI,
3318,M       ,481000,46,MED     ,CAS     ,31,119,SANTIAGO        ,0,310561,0,0,278,0,0,1,17,SI,
3319,F       ,750000,44,UNV     ,SEP     ,83,88,SANTIAGO        ,0,46200,0,489350,2328,0,509,3,15,NO,
3320,M       ,2000000,40,TEC     ,CAS     ,128,88,SANTIAGO        ,0,307335,0,0,472,0,0,2,80,NO,
3321,F       ,500000,54,MED     ,VIU     ,138,1,ARICA           ,0,166981,0,2150000,122,17,6435,1,19,SI,
3322,M       ,800000,51,UNV     ,CAS     ,138,1,ARICA           ,0,463362,0,914947,3203,0,2304,2,8,NO,
3323,M       ,650000,27,UNV     ,SOL     ,47,66,VALPARAISO      ,0,500000,0,0,0,0,86,0,21,NO,
3324,M       ,80000,48,MED     ,CAS     ,55,90,SANTIAGO        ,0,269018,0,0,244,0,0,1,56,NO,
3325,F       ,67000,41,TEC     ,SOL     ,52,86,SANTIAGO        ,0,209365,0,0,104,33,0,1,56,SI,
3326,F       ,50000,56,TEC     ,SOL     ,21,502,CHUQUICAMATA    ,0,2000000,0,0,0,27,0,0,80,SI,
3327,M       ,7500000,40,UNV     ,CAS     ,55,90,SANTIAGO        ,0,1028416,2115960,1292749,840,0,4488,3,45,NO,
3328,F       ,54100,49,TEC     ,SOL     ,151,226,CONCEPCION      ,0,1760458,0,0,981,0,0,1,80,SI,
3329,M       ,500000,50,UNV     ,SOL     ,31,120,SANTIAGO        ,264748,250000,0,100000,352,0,102,1,15,SI,
3330,M       ,500000,47,UNV     ,SOL     ,51,90,SANTIAGO        ,0,770474,0,373143,0,0,198,0,13,NO,
3331,M       ,528000,41,MED     ,CAS     ,37,87,SANTIAGO        ,0,0,0,0,427,0,19344,1,17,NO,
3332,M       ,86300,41,UNV     ,CAS     ,55,90,SANTIAGO        ,0,746868,0,0,53,9,0,1,51,SI,
3333,M       ,8000000,37,MED     ,CAS     ,78,115,SANTIAGO        ,0,66189,0,225252,708,9,0,2,16,NO,
3334,F       ,799000,45,MED     ,CAS     ,40,67,VINA DEL MAR    ,2407432,600569,0,1366633,3349,0,1388,1,7,NO,
3335,M       ,800000,44,UNV     ,CAS     ,103,93,SANTIAGO        ,0,1058145,0,0,2,0,14481,1,30,NO,
3336,F       ,7000000,36,TEC     ,VIU     ,142,93,SANTIAGO        ,1331941,456519,0,47283,5274,0,1058,1,53,NO,
3337,F       ,82800,44,        ,SOL     ,148,92,SANTIAGO        ,0,500000,0,250000,3716,97,798,1,74,SI,
3338,M       ,1100000,40,MED     ,CAS     ,27,226,CONCEPCION      ,0,489829,0,0,10,0,0,1,51,NO,
3339,F       ,500000,26,UNV     ,SOL     ,90,91,SANTIAGO        ,0,325000,0,0,0,26,56,0,17,NO,
3340,M       ,1000000,52,        ,SOL     ,18,93,SANTIAGO        ,0,800000,0,124713,1244,0,0,1,38,NO,
3341,F       ,550000,38,TEC     ,CAS     ,88,67,VINA DEL MAR    ,0,25765,0,2500000,965,0,2582,2,13,NO,
3342,M       ,4000000,56,MED     ,CAS     ,90,88,SANTIAGO        ,0,0,0,0,338,0,0,1,80,NO,
3343,M       ,879000,47,UNV     ,CAS     ,122,89,SANTIAGO        ,0,25359,0,1500000,2337,34,2616,2,21,NO,
3344,F       ,6000000,37,TEC     ,SOL     ,29,83,SANTIAGO        ,0,600000,0,0,199,0,44,1,12,NO,
3345,F       ,600000,33,UNV     ,CAS     ,27,226,CONCEPCION      ,0,12495,0,426594,200,24,452,1,22,NO,
3346,F       ,920000,49,UNV     ,SOL     ,138,1,ARICA           ,0,250000,473580,0,0,0,1003,1,44,NO,
3347,M       ,1300000,53,TEC     ,CAS     ,85,88,SANTIAGO        ,0,766842,0,10679,32,0,0,1,58,NO,
3348,F       ,70200,60,TEC     ,SOL     ,29,80,SANTIAGO        ,0,1700000,0,0,47,0,0,1,33,SI,
3349,F       ,526000,55,MED     ,CAS     ,49,80,SANTIAGO        ,0,450000,0,0,82,0,2,1,17,NO,
3350,M       ,500000,50,UNV     ,CAS     ,92,93,SANTIAGO        ,789256,17481,0,471577,1147,0,478,1,9,SI,
3351,F       ,60000,41,TEC     ,SOL     ,24,86,SANTIAGO        ,0,1520000,0,0,0,54,0,0,60,NO,
3352,M       ,714000,44,UNV     ,CAS     ,90,5,IQUIQUE         ,0,0,0,0,69,26,0,1,28,NO,
3353,M       ,1000000,34,TEC     ,CAS     ,22,1,ARICA           ,0,63081,0,1317428,469,0,12497,2,46,NO,
3354,M       ,61500,,BAS     ,CAS     ,55,90,SANTIAGO        ,1020898,1774,0,435358,2091,0,10464,1,9,NO,
3355,M       ,680000,48,MED     ,CAS     ,40,105,SANTIAGO        ,0,989226,0,57939,0,8,59,1,18,NO,
3356,F       ,80000,45,TEC     ,SOL     ,74,272,VALDIVIA        ,0,325000,0,0,4489,17,32,3,8,SI,
3357,M       ,1300000,49,UNV     ,CAS     ,138,1,ARICA           ,0,343962,0,255186,6,0,246,1,62,NO,
3358,M       ,600000,49,UNV     ,CAS     ,25,88,SANTIAGO        ,0,0,0,0,111,0,0,1,23,NO,
3359,M       ,1200000,24,TEC     ,CAS     ,116,131,RANCAGUA        ,1766770,0,0,0,1849,0,0,1,42,NO,
3360,M       ,99400,43,UNV     ,CAS     ,144,88,SANTIAGO        ,0,1314840,0,46201,697,0,54,1,47,NO,
3361,M       ,773000,48,UNV     ,SOL     ,138,1,ARICA           ,0,800000,0,0,0,34,50,1,31,NO,
3362,F       ,5000000,31,MED     ,CAS     ,56,131,RANCAGUA        ,392693,350000,0,250000,460,0,255,1,11,NO,
3363,M       ,4500000,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,174490,0,90571,215,0,89,2,22,NO,
3364,F       ,8210000,32,TEC     ,VIU     ,85,87,SANTIAGO        ,0,304054,0,0,275,0,0,1,27,NO,
3365,F       ,500000,52,MED     ,CAS     ,39,84,SANTIAGO        ,343803,4390,0,183895,1169,0,209,2,9,NO,
3366,M       ,1000000,50,UNV     ,CAS     ,138,1,,732485,325000,0,0,956,0,0,2,40,,
3367,M       ,832000,41,TEC     ,CAS     ,13,16,ANTOFAGASTA     ,0,250000,0,1074252,0,16,1037,0,40,NO,
3368,F       ,80000,40,TEC     ,SOL     ,92,88,SANTIAGO        ,0,500000,0,151352,0,0,217,0,22,SI,
3369,M       ,600000,38,TEC     ,CAS     ,30,100,SANTIAGO        ,0,500000,728204,0,7,8,872,1,19,NO,
3370,M       ,1276000,44,UNV     ,SOL     ,141,31,COQUIMBO        ,0,1084581,0,301830,3290,0,519,1,31,NO,
3371,M       ,800000,45,UNV     ,CAS     ,31,119,SANTIAGO        ,0,288012,0,0,6,0,308,1,38,SI,
3372,M       ,87000,40,UNV     ,CAS     ,55,90,SANTIAGO        ,0,705011,0,0,35,0,0,1,41,NO,
3373,M       ,700000,41,MED     ,SOL     ,138,1,ARICA           ,0,26246,1597377,0,459,0,477,1,24,NO,
3374,F       ,800000,44,UNV     ,SOL     ,29,90,SANTIAGO        ,0,48168,0,300000,613,0,306,2,34,NO,
3375,M       ,9880000,41,UNV     ,CAS     ,55,90,SANTIAGO        ,0,500000,0,0,0,0,230,1,15,NO,
3376,F       ,943000,37,UNV     ,SOL     ,83,115,SANTIAGO        ,0,-7005,0,0,151,0,968,2,46,SI,
3377,M       ,5600000,44,UNV     ,SEP     ,31,119,SANTIAGO        ,0,269822,0,646943,991,10,674,3,33,SI,
3378,M       ,1122000,54,UNV     ,CAS     ,27,226,CONCEPCION      ,1999121,951162,0,300000,2586,0,0,1,27,NO,
3379,M       ,1123000,38,TEC     ,CAS     ,68,213,LOS ANGELES     ,1286925,1858426,0,0,1712,0,0,1,25,NO,
3380,F       ,5430000,34,TEC     ,SOL     ,13,22,COPIAPO         ,0,588499,0,0,11,8,0,1,40,NO,
3381,F       ,540000,49,TEC     ,SOL     ,86,49,LOS ANDES       ,619806,0,0,0,717,9,0,1,15,NO,
3382,F       ,8070000,38,TEC     ,VIU     ,80,115,SANTIAGO        ,0,300000,0,0,437,5,239,1,23,NO,
3383,M       ,500000,45,UNV     ,CAS     ,31,119,SANTIAGO        ,0,60047,0,600000,943,0,12055,3,11,NO,
3384,F       ,1545000,34,TEC     ,SOL     ,70,265,LONCOCHE        ,0,329792,30005609,1731274,499,0,50526,1,80,NO,
3385,M       ,483000,29,TEC     ,SOL     ,60,287,PUERTO OCTAY    ,0,250000,0,250000,0,0,233,0,17,NO,
3386,F       ,650000,48,UNV     ,CAS     ,31,119,SANTIAGO        ,0,385500,0,0,22,0,0,1,23,NO,
3387,F       ,5970000,36,TEC     ,VIU     ,92,88,SANTIAGO        ,0,1000000,0,0,210,33,33,1,55,NO,
3388,M       ,1150000,40,TEC     ,CAS     ,138,1,ARICA           ,0,1167868,0,962761,50,0,21789,1,46,NO,
3389,M       ,602000,54,UNV     ,CAS     ,90,90,SANTIAGO        ,0,700000,0,193871,0,0,0,1,18,NO,
3390,M       ,501000,54,MED     ,CAS     ,90,84,SANTIAGO        ,0,500000,0,250000,243,0,255,1,16,NO,
3391,M       ,461000,45,UNV     ,CAS     ,19,115,SANTIAGO        ,0,158676,0,0,284,0,0,2,16,NO,
3392,M       ,1500000,47,UNV     ,SOL     ,85,88,SANTIAGO        ,0,59157,0,367147,388,0,0,1,72,NO,
3393,M       ,2500000,42,TEC     ,CAS     ,61,284,OSORNO          ,0,2213539,0,0,0,6,0,0,80,NO,
3394,F       ,750000,49,UNV     ,CAS     ,138,1,ARICA           ,0,519917,0,291628,0,0,301,1,33,NO,
3395,F       ,670000,41,TEC     ,SOL     ,27,226,CONCEPCION      ,0,16352,0,899587,1454,0,846,2,13,NO,
3396,F       ,60200,44,MED     ,SOL     ,23,234,CORONEL         ,0,300000,0,300000,0,0,306,0,42,SI,
3397,M       ,1580000,50,MED     ,CAS     ,56,131,RANCAGUA        ,1269214,0,0,473143,1678,0,608,1,79,NO,
3398,M       ,1387000,30,MED     ,SOL     ,104,88,SANTIAGO        ,0,500000,0,0,3184,47,10434,2,38,NO,
3399,F       ,7720000,40,TEC     ,VIU     ,25,93,SANTIAGO        ,0,356199,0,0,0,11,0,0,26,NO,
